ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5002997,F,N,N,1,137138.13,State servant,Secondary / secondary special,Married,House / apartment,-20563,-10886,1,1,0,0,,3.0
5002998,F,N,N,0,161197.46,State servant,Secondary / secondary special,Married,House / apartment,-10151,-2016,1,0,1,0,Medicine staff,1.0
5002999,F,Y,Y,0,159573.08,Working,Higher education,Married,House / apartment,-22346,-3511,1,1,0,0,,2.0
5003000,F,N,N,0,149291.48,Working,Secondary / secondary special,Married,House / apartment,-13039,-5718,1,0,1,0,Core staff,1.0
5003001,M,N,Y,0,242846.86,Commercial associate,Higher education,Married,House / apartment,-15078,-3025,1,0,0,0,Realty agents,2.0
5003002,F,N,Y,2,153491.05,Working,Secondary / secondary special,Married,House / apartment,-22604,-358,1,0,0,0,High skill tech staff,4.0
5003003,F,Y,N,0,226056.31,Working,Higher education,Single / not married,House / apartment,-19904,-13087,1,1,1,0,Core staff,2.0
5003004,F,N,N,0,159809.62,Commercial associate,Secondary / secondary special,Married,House / apartment,-8864,-1977,1,1,0,0,Sales staff,2.0
5003005,F,Y,Y,2,145117.86,Working,Secondary / secondary special,Single / not married,House / apartment,-16964,-6483,1,1,0,0,Managers,4.0
5003006,M,N,Y,0,199406.34,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12658,-111,1,0,0,0,Cooking staff,2.0
5003007,F,Y,N,0,143541.19,Working,Secondary / secondary special,Married,House / apartment,-15842,-2138,1,1,1,0,Sales staff,2.0
5003008,F,N,N,0,156522.05,Commercial associate,Secondary / secondary special,Married,House / apartment,-19611,-5912,1,0,1,0,Cooking staff,2.0
5003009,F,N,N,0,179316.11,Commercial associate,Lower secondary,Married,Municipal apartment,-15644,-5710,1,0,1,0,,1.0
5003010,F,Y,Y,0,254195.75,Working,Higher education,Single / not married,House / apartment,-8812,-1594,1,0,0,0,Laborers,2.0
5003011,F,N,N,0,187987.62,Commercial associate,Secondary / secondary special,Married,With parents,-16188,-7585,1,0,0,0,,2.0
5003012,M,N,N,0,138292.98,Working,Secondary / secondary special,Civil marriage,House / apartment,-8058,-840,1,1,0,0,Cleaning staff,2.0
5003013,M,N,Y,2,150625.52,Working,Secondary / secondary special,Married,House / apartment,-13270,-4405,1,1,0,0,,4.0
5003014,F,N,N,0,214202.35,Working,Higher education,Married,House / apartment,-15353,-7128,1,0,1,0,Core staff,2.0
5003015,M,N,Y,0,205784.08,Working,Higher education,Single / not married,House / apartment,-18031,-8256,1,0,0,0,Accountants,2.0
5003016,M,Y,Y,0,149672.72,Working,Secondary / secondary special,Married,House / apartment,-15805,-8815,1,0,0,0,Laborers,2.0
5003017,M,N,Y,1,186703.65,Commercial associate,Secondary / secondary special,Married,House / apartment,-10112,-3098,1,0,0,0,,3.0
5003018,F,N,Y,0,245073.54,Working,Higher education,Married,House / apartment,-22652,-2753,1,0,0,0,Laborers,2.0
5003019,F,N,Y,1,116016.78,Working,Secondary / secondary special,Married,House / apartment,-18121,-10941,1,0,0,0,Sales staff,3.0
5003020,F,Y,N,0,60783.84,Pensioner,Secondary / secondary special,Married,House / apartment,-12764,365243,1,0,1,0,,2.0
5003021,M,Y,Y,2,208187.73,Commercial associate,Secondary / secondary special,Married,House / apartment,-23194,-3422,1,0,1,0,Managers,4.0
5003022,M,N,Y,0,208723.79,Working,Higher education,Single / not married,House / apartment,-21854,-15146,1,0,1,0,High skill tech staff,1.0
5003023,F,N,N,0,152700.29,Working,Secondary / secondary special,Married,House / apartment,-9976,-2396,1,0,0,0,Laborers,2.0
5003024,F,Y,Y,0,145346.1,Working,Incomplete higher,Married,House / apartment,-18204,-7311,1,0,0,0,,2.0
5003025,M,N,Y,1,160008.94,Working,Secondary / secondary special,Married,House / apartment,-16671,-3299,1,1,0,0,,3.0
5003026,M,Y,Y,0,81479.06,Pensioner,Secondary / secondary special,Single / not married,With parents,-10769,365243,1,0,1,0,,1.0
5003027,M,Y,Y,0,148284.7,Working,Secondary / secondary special,Married,House / apartment,-11422,-676,1,1,1,0,Laborers,2.0
5003028,M,Y,Y,0,205257.49,Commercial associate,Higher education,Single / not married,House / apartment,-16731,-1313,1,0,1,0,Security staff,2.0
5003029,F,N,N,1,143709.42,State servant,Secondary / secondary special,Married,House / apartment,-12834,-5428,1,0,0,0,Laborers,3.0
5003030,F,Y,Y,1,174948.98,Commercial associate,Secondary / secondary special,Married,House / apartment,-21087,-6296,1,1,1,0,Managers,3.0
5003031,M,Y,N,0,146783.52,Working,Secondary / secondary special,Married,With parents,-9241,-1508,1,0,0,0,Low-skill Laborers,1.0
5003032,F,N,Y,0,180915.77,Commercial associate,Secondary / secondary special,Married,House / apartment,-22360,-14711,1,0,1,0,Sales staff,2.0
5003033,F,N,Y,0,91516.65,Pensioner,Higher education,Widow,House / apartment,-21179,365243,1,0,0,0,,2.0
5003034,M,N,Y,1,169020.33,Commercial associate,Secondary / secondary special,Married,House / apartment,-19541,-3338,1,0,0,1,Medicine staff,3.0
5003035,F,N,N,1,115492.91,Pensioner,Higher education,Single / not married,House / apartment,-11890,365243,1,0,0,0,,3.0
5003036,M,N,Y,0,244522.25,Working,Higher education,Married,House / apartment,-19160,-9623,1,1,1,1,,1.0
5003037,F,N,Y,0,107343.09,Pensioner,Secondary / secondary special,Married,House / apartment,-14722,365243,1,0,0,0,,2.0
5003038,M,N,Y,2,234532.32,State servant,Higher education,Married,House / apartment,-17855,-5326,1,0,1,0,Core staff,3.0
5003039,F,N,Y,1,129812.53,Working,Secondary / secondary special,Married,Municipal apartment,-12693,-1330,1,0,0,0,Laborers,3.0
5003040,F,N,Y,0,197651.64,Commercial associate,Secondary / secondary special,Married,House / apartment,-21103,-12398,1,0,1,0,Core staff,2.0
5003041,F,Y,Y,0,163391.88,Commercial associate,Secondary / secondary special,Married,House / apartment,-8322,-1200,1,0,1,0,Sales staff,2.0
5003042,F,Y,Y,0,106409.16,Pensioner,Higher education,Married,House / apartment,-18783,365243,1,0,0,0,,2.0
5003043,M,N,N,0,118140.13,Pensioner,Secondary / secondary special,Married,House / apartment,-20987,365243,1,0,1,0,,2.0
5003044,M,N,Y,0,119559.78,Working,Secondary / secondary special,Single / not married,House / apartment,-18059,-1123,1,0,0,0,Drivers,2.0
5003045,F,N,Y,0,285215.04,Commercial associate,Higher education,Married,House / apartment,-10756,-2281,1,1,1,0,Laborers,2.0
5003046,F,Y,Y,0,112288.12,Pensioner,Higher education,Separated,House / apartment,-12250,365243,1,0,0,0,,2.0
5003047,F,Y,Y,0,165432.37,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15945,-7987,1,0,0,0,Sales staff,2.0
5003048,F,Y,N,0,185938.92,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12965,-461,1,0,0,0,,2.0
5003049,M,N,Y,0,137404.24,Working,Secondary / secondary special,Married,Municipal apartment,-7749,-510,1,0,0,0,Core staff,2.0
5003050,M,Y,Y,1,142558.84,Working,Secondary / secondary special,Married,With parents,-8324,-1415,1,0,0,1,Laborers,3.0
5003051,M,N,N,0,80465.13,Pensioner,Secondary / secondary special,Married,House / apartment,-20009,365243,1,0,0,0,,2.0
5003052,M,Y,Y,0,82717.48,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-9016,365243,1,1,1,0,,2.0
5003053,F,N,Y,0,165000.0,Working,Secondary / secondary special,Married,House / apartment,-22584,-13747,1,0,0,0,Drivers,2.0
5003054,M,Y,Y,1,283905.91,Commercial associate,Higher education,Married,With parents,-14785,-6374,1,0,0,0,Laborers,3.0
5003055,M,N,N,1,90753.91,Pensioner,Secondary / secondary special,Widow,House / apartment,-19855,365243,1,0,1,0,,3.0
5003056,M,Y,N,0,161696.35,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-9687,-976,1,0,1,0,Laborers,2.0
5003057,M,Y,N,2,163413.97,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-22560,-8121,1,1,1,0,,4.0
5003058,F,N,Y,0,159384.85,Working,Secondary / secondary special,Married,House / apartment,-8214,-1224,1,0,0,0,Laborers,1.0
5003059,M,N,N,2,191295.75,Commercial associate,Secondary / secondary special,Married,House / apartment,-8347,-301,1,1,0,0,,4.0
5003060,F,Y,Y,0,97398.97,Pensioner,Secondary / secondary special,Married,House / apartment,-8547,365243,1,0,0,0,,2.0
5003061,F,N,Y,0,189891.09,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-9332,-1655,1,1,0,0,Security staff,2.0
5003062,F,N,N,0,209156.6,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15494,-6435,1,0,0,0,Core staff,2.0
5003063,M,N,Y,0,165634.4,Working,Secondary / secondary special,Married,Office apartment,-20339,-11704,1,1,1,0,Laborers,2.0
5003064,M,N,Y,0,139398.76,State servant,Secondary / secondary special,Single / not married,House / apartment,-12250,-666,1,0,0,0,Core staff,1.0
5003065,M,N,Y,1,87275.1,Pensioner,Secondary / secondary special,Married,House / apartment,-19656,365243,1,1,1,0,,2.0
5003066,M,N,Y,1,179521.11,Commercial associate,Secondary / secondary special,Married,House / apartment,-20110,-4486,1,0,0,0,Sales staff,3.0
5003067,F,N,N,0,113757.45,Pensioner,Secondary / secondary special,Separated,House / apartment,-22267,365243,1,0,0,0,,2.0
5003068,M,N,Y,0,89123.71,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-10070,365243,1,0,1,0,,1.0
5003069,F,Y,Y,0,36652.74,Pensioner,Incomplete higher,Civil marriage,House / apartment,-9848,365243,1,1,1,0,,2.0
5003070,F,Y,Y,0,188214.74,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-9632,-1673,1,0,0,0,Sales staff,2.0
5003071,F,Y,N,0,153413.53,Working,Higher education,Separated,House / apartment,-13445,-4827,1,0,1,0,Laborers,2.0
5003072,M,N,N,0,222187.59,Working,Higher education,Married,With parents,-15536,-6551,1,0,0,0,Laborers,1.0
5003073,M,Y,Y,1,227726.75,Working,Higher education,Married,House / apartment,-15089,-2183,1,0,0,0,Laborers,3.0
5003074,F,N,N,0,122194.01,Working,Secondary / secondary special,Married,Municipal apartment,-11801,-108,1,1,0,0,High skill tech staff,2.0
5003075,F,N,N,0,225040.75,Commercial associate,Higher education,Married,House / apartment,-17666,-7706,1,0,0,0,Secretaries,2.0
5003076,M,Y,Y,0,204409.39,Working,Higher education,Married,House / apartment,-13107,-5941,1,1,1,0,Secretaries,2.0
5003077,F,Y,Y,0,117536.04,Pensioner,Secondary / secondary special,Married,House / apartment,-13554,365243,1,0,0,0,,2.0
5003078,M,Y,Y,0,196081.47,Commercial associate,Secondary / secondary special,Married,House / apartment,-9366,-2233,1,0,0,0,Laborers,2.0
5003079,M,Y,N,1,118306.67,Working,Incomplete higher,Civil marriage,House / apartment,-17188,-6620,1,1,0,0,Realty agents,3.0
5003080,F,N,Y,0,146542.06,Working,Secondary / secondary special,Single / not married,House / apartment,-18201,-11366,1,0,0,0,Accountants,2.0
5003081,F,N,Y,0,103791.02,Working,Secondary / secondary special,Single / not married,House / apartment,-19851,-5771,1,0,0,0,Sales staff,2.0
5003082,M,Y,Y,1,84079.71,Pensioner,Higher education,Married,House / apartment,-22199,365243,1,0,0,0,,3.0
5003083,M,N,N,0,140019.23,Working,Secondary / secondary special,Married,House / apartment,-19981,-7056,1,0,0,0,,1.0
5003084,F,N,Y,1,180414.65,Commercial associate,Secondary / secondary special,Married,House / apartment,-11459,-96,1,0,1,0,Accountants,2.0
5003085,M,Y,N,0,183753.23,Commercial associate,Secondary / secondary special,Married,House / apartment,-11457,-4621,1,0,0,0,,2.0
5003086,F,Y,N,0,175403.39,Commercial associate,Secondary / secondary special,Married,House / apartment,-22377,-9233,1,0,0,0,Drivers,2.0
5003087,F,N,Y,1,188256.23,Working,Higher education,Married,House / apartment,-20368,-5412,1,0,0,0,Laborers,2.0
5003088,M,Y,Y,1,149446.83,Working,Secondary / secondary special,Married,House / apartment,-20242,-643,1,1,1,0,Laborers,3.0
5003089,M,Y,Y,0,209359.71,Working,Higher education,Married,House / apartment,-19237,-4612,1,0,0,0,Drivers,2.0
5003090,F,Y,N,0,133771.09,Working,Secondary / secondary special,Single / not married,House / apartment,-11964,-55,1,1,0,0,Managers,1.0
5003091,M,N,Y,1,109496.01,Pensioner,Secondary / secondary special,Widow,House / apartment,-21289,365243,1,0,0,0,,3.0
5003092,F,N,Y,0,137104.25,Working,Secondary / secondary special,Civil marriage,House / apartment,-9967,-1124,1,1,0,0,High skill tech staff,1.0
5003093,F,N,Y,0,146874.51,Working,Secondary / secondary special,Single / not married,House / apartment,-13295,-6396,1,1,1,0,Laborers,1.0
5003094,F,N,Y,1,270286.19,Working,Higher education,Married,House / apartment,-13238,-1058,1,0,0,0,Laborers,3.0
5003095,M,N,N,0,186365.52,Commercial associate,Secondary / secondary special,Married,House / apartment,-16672,-5523,1,1,0,0,Laborers,1.0
5003096,F,N,Y,1,191731.93,Working,Higher education,Married,House / apartment,-15118,-1624,1,0,0,0,Core staff,3.0
5003097,F,N,N,1,145303.32,Working,Secondary / secondary special,Married,House / apartment,-15060,-6655,1,0,0,0,Laborers,3.0
5003098,F,Y,Y,0,203802.83,Commercial associate,Secondary / secondary special,Married,With parents,-16567,-5635,1,0,0,0,,2.0
5003099,M,N,Y,1,148936.08,Working,Secondary / secondary special,Married,House / apartment,-14346,-1600,1,0,0,0,Cooking staff,3.0
5003100,M,Y,N,0,210229.23,Working,Higher education,Married,House / apartment,-11688,-4434,1,1,0,0,Accountants,2.0
5003101,M,Y,Y,0,188180.74,Working,Secondary / secondary special,Civil marriage,House / apartment,-18343,-9234,1,0,1,0,,1.0
5003102,F,N,N,0,78398.47,Pensioner,Secondary / secondary special,Married,House / apartment,-20377,365243,1,0,0,0,,2.0
5003103,F,Y,Y,1,140169.74,Working,Secondary / secondary special,Married,House / apartment,-15368,-8367,1,0,1,0,Laborers,3.0
5003104,F,N,Y,1,161711.34,Working,Secondary / secondary special,Single / not married,House / apartment,-18108,-43,1,1,1,0,Security staff,3.0
5003105,M,N,Y,0,128572.78,State servant,Secondary / secondary special,Married,House / apartment,-16274,-4453,1,0,1,0,Managers,1.0
5003106,M,Y,N,0,156758.74,Working,Secondary / secondary special,Separated,House / apartment,-8618,-2043,1,0,1,0,Core staff,2.0
5003107,F,N,N,2,199697.78,Commercial associate,Higher education,Married,House / apartment,-14470,-6411,1,0,1,1,Laborers,4.0
5003108,M,Y,Y,0,135298.92,Working,Secondary / secondary special,Civil marriage,House / apartment,-7829,-1048,1,0,1,0,High skill tech staff,2.0
5003109,F,N,Y,0,150413.01,Working,Secondary / secondary special,Separated,House / apartment,-18307,-7301,1,1,0,0,High skill tech staff,2.0
5003110,F,Y,Y,0,210060.81,Commercial associate,Secondary / secondary special,Married,House / apartment,-15837,-6613,1,0,0,0,,2.0
5003111,F,N,Y,3,114443.74,Pensioner,Secondary / secondary special,Married,House / apartment,-9709,365243,1,0,0,0,,5.0
5003112,F,Y,N,1,144648.3,Working,Secondary / secondary special,Single / not married,Rented apartment,-16384,-7906,1,0,0,0,,3.0
5003113,F,N,Y,1,196215.53,Commercial associate,Higher education,Separated,House / apartment,-22109,-1466,1,0,0,0,Low-skill Laborers,3.0
5003114,F,Y,N,0,202736.06,Commercial associate,Higher education,Married,House / apartment,-13142,-4559,1,0,1,0,Laborers,1.0
5003115,F,Y,Y,1,162088.2,Working,Secondary / secondary special,Married,House / apartment,-23458,-13773,1,0,1,0,,3.0
5003116,M,N,N,0,168256.43,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-23088,-709,1,0,0,0,Laborers,2.0
5003117,F,Y,Y,1,214081.48,Working,Higher education,Married,House / apartment,-20291,-4100,1,0,0,0,Managers,3.0
5003118,F,N,Y,0,236158.9,Working,Higher education,Civil marriage,House / apartment,-20749,-4617,1,0,0,0,Laborers,2.0
5003119,M,Y,N,0,131323.98,Working,Secondary / secondary special,Married,House / apartment,-14268,-6580,1,0,0,0,,2.0
5003120,F,N,Y,0,68664.61,Pensioner,Secondary / secondary special,Married,House / apartment,-14139,365243,1,0,0,0,,2.0
5003121,F,Y,N,0,233315.66,Working,Higher education,Married,House / apartment,-23008,-12832,1,1,1,0,Laborers,1.0
5003122,M,Y,N,1,189244.55,Commercial associate,Secondary / secondary special,Married,House / apartment,-13555,-4594,1,0,1,0,Core staff,3.0
5003123,F,N,Y,2,168286.93,Working,Secondary / secondary special,Married,Municipal apartment,-9227,-2141,1,0,0,0,Low-skill Laborers,4.0
5003124,F,N,Y,0,162779.01,Working,Higher education,Married,House / apartment,-10124,-1629,1,0,0,0,Accountants,2.0
5003125,F,N,Y,1,287372.07,Commercial associate,Higher education,Separated,House / apartment,-19087,-10951,1,0,1,0,Core staff,3.0
5003126,M,Y,Y,0,183231.97,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-13825,-1726,1,1,0,0,Cooking staff,2.0
5003127,F,N,Y,1,154686.3,Working,Secondary / secondary special,Civil marriage,House / apartment,-10874,-3040,1,0,0,0,Laborers,3.0
5003128,M,N,Y,1,140943.62,Working,Secondary / secondary special,Married,House / apartment,-20749,-3454,1,0,1,0,Cooking staff,2.0
5003129,F,Y,Y,1,83269.37,Pensioner,Higher education,Married,House / apartment,-15524,365243,1,1,0,0,,2.0
5003130,F,N,Y,0,335870.06,Working,Academic degree,Single / not married,House / apartment,-16793,-442,1,0,0,0,Core staff,2.0
5003131,F,Y,Y,0,233731.26,Commercial associate,Higher education,Married,House / apartment,-10144,-1040,1,0,1,0,Laborers,2.0
5003132,M,N,Y,1,214044.84,Commercial associate,Secondary / secondary special,Married,House / apartment,-10768,-2085,1,0,0,0,Medicine staff,2.0
5003133,F,N,Y,0,174734.07,Commercial associate,Secondary / secondary special,Married,House / apartment,-9693,-2635,1,0,0,0,Managers,2.0
5003134,F,Y,Y,1,100958.29,Pensioner,Secondary / secondary special,Married,House / apartment,-15939,365243,1,0,0,0,,2.0
5003135,F,N,Y,2,196390.86,Commercial associate,Secondary / secondary special,Married,House / apartment,-20136,-6918,1,0,0,0,Managers,4.0
5003136,F,N,Y,0,183118.94,Working,Secondary / secondary special,Single / not married,House / apartment,-19439,-2334,1,0,0,0,,2.0
5003137,M,Y,Y,1,140847.81,Working,Secondary / secondary special,Married,House / apartment,-11868,-5255,1,0,0,0,IT staff,3.0
5003138,F,N,Y,1,153440.88,Working,Secondary / secondary special,Married,House / apartment,-21356,-4018,1,1,0,0,Realty agents,2.0
5003139,F,Y,N,0,216960.49,Working,Higher education,Separated,With parents,-9368,-2753,1,0,1,1,Laborers,2.0
5003140,F,Y,Y,0,54123.45,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-9503,365243,1,0,0,0,,2.0
5003141,M,N,Y,1,191427.81,Working,Higher education,Married,House / apartment,-21319,-13808,1,0,0,0,Drivers,3.0
5003142,F,N,N,0,182034.74,Commercial associate,Secondary / secondary special,Married,House / apartment,-11598,-2741,1,1,0,0,Core staff,2.0
